Time,Source,Flight Name,Status,date,type,Destination 
19:20:00,Ranchi (IXR),IndiGo,Landed 8:09 PM,2020-02-10,A,
19:20:00,Chennai (MAA),IndiGo,Landed 7:20 PM,2020-02-10,A,
19:20:00,,Vistara,Departed 7:37 PM,2020-02-10,D,Hyderabad (HYD)
19:25:00,,Air India,Departed 8:05 PM,2020-02-10,D,Hyderabad (HYD)
19:25:00,,Air India,Departed 8:01 PM,2020-02-10,D,Bhopal (BHO)
19:25:00,,GoAir,Departed 7:47 PM,2020-02-10,D,Ahmedabad (AMD)
19:25:00,,IndiGo,Departed 8:03 PM,2020-02-10,D,Indore (IDR)
19:25:00,,IndiGo,Departed 8:31 PM,2020-02-10,D,Lucknow (LKO)
19:30:00,Jeddah (JED),Saudia,Landed 7:32 PM,2020-02-10,A,
19:30:00,Jaipur (JAI),IndiGo,Landed 7:06 PM,2020-02-10,A,
19:30:00,,IndiGo,Departed 8:54 PM,2020-02-10,D,Chennai (MAA)
19:30:00,,IndiGo,Departed 7:35 PM,2020-02-10,D,Riyadh (RUH)
19:35:00,Indore (IDR),IndiGo,Landed 7:49 PM,2020-02-10,A,
19:35:00,,GoAir,Departed 8:15 PM,2020-02-10,D,Lucknow (LKO)
19:40:00,Goa (GOI),GoAir,Landed 8:30 PM,2020-02-10,A,
19:40:00,Thiruvananthapuram (TRV),SpiceJet,Landed 8:32 PM,2020-02-10,A,
19:40:00,Udaipur (UDR),SpiceJet,Landed 7:24 PM,2020-02-10,A,
19:40:00,Hyderabad (HYD),IndiGo,Landed 9:46 PM,2020-02-10,A,
19:40:00,,SpiceJet,Departed 8:49 PM,2020-02-10,D,Kolkata (CCU)
19:45:00,Kolkata (CCU),Air India,Landed 8:20 PM,2020-02-10,A,
19:45:00,Colombo (CMB),SriLankan Airlines,Landed 7:43 PM,2020-02-10,A,
19:45:00,,Vistara,Departed 8:41 PM,2020-02-10,D,Delhi (DEL)
19:50:00,Bengaluru (BLR),Air India,Landed 7:51 PM,2020-02-10,A,
19:50:00,Delhi (DEL),IndiGo,Landed 7:27 PM,2020-02-10,A,
19:50:00,,Air India,Departed 8:33 PM,2020-02-10,D,Dubai (DXB)
19:50:00,,SpiceJet,Departed 8:14 PM,2020-02-10,D,Jeddah (JED)
19:55:00,,SpiceJet,Departed 8:36 PM,2020-02-10,D,Mangalore (IXE)
19:55:00,,Vistara,Departed 8:10 PM,2020-02-10,D,Goa (GOI)
19:55:00,,IndiGo,Departed 8:29 PM,2020-02-10,D,Jaipur (JAI)
19:55:00,,IndiGo,Departed 8:08 PM,2020-02-10,D,Bengaluru (BLR)
20:00:00,,Air India,Departed 8:39 PM,2020-02-10,D,Delhi (DEL)
20:00:00,,All Nippon Airways,Departed 8:52 PM,2020-02-10,D,Tokyo (NRT)
20:00:00,,IndiGo,Departed 9:24 PM,2020-02-10,D,Ahmedabad (AMD)
20:00:00,,IndiGo,Departed 8:19 PM,2020-02-10,D,Delhi (DEL)
20:05:00,Delhi (DEL),Vistara,Landed 8:17 PM,2020-02-10,A,
20:05:00,,Air India,Departed 9:27 PM,2020-02-10,D,Bengaluru (BLR)
20:05:00,,IndiGo,Departed 10:53 PM,2020-02-10,D,Hyderabad (HYD)
20:05:00,,IndiGo,Departed 8:26 PM,2020-02-10,D,Doha (DOH)
20:10:00,Goa (GOI),Air India,Landed 8:56 PM,2020-02-10,A,
20:10:00,Jaipur (JAI),SpiceJet,Landed 8:00 PM,2020-02-10,A,
20:10:00,,IndiGo,Departed 9:07 PM,2020-02-10,D,Chennai (MAA)
20:15:00,Delhi (DEL),Air India,Canceled,2020-02-10,A,
20:15:00,Bengaluru (BLR),Vistara,Landed 8:27 PM,2020-02-10,A,
20:15:00,Kolkata (CCU),Vistara,Landed 8:47 PM,2020-02-10,A,
20:15:00,Ahmedabad (AMD),IndiGo,Landed 8:10 PM,2020-02-10,A,
20:20:00,Delhi (DEL),GoAir,Landed 7:58 PM,2020-02-10,A,
20:20:00,Bengaluru (BLR),IndiGo,Landed 8:58 PM,2020-02-10,A,
20:20:00,,IndiGo,Departed 9:00 PM,2020-02-10,D,Bengaluru (BLR)
20:25:00,Bahrain (BAH),Gulf Air,Landed 8:07 PM,2020-02-10,A,
20:25:00,Lucknow (LKO),GoAir,Landed 9:31 PM,2020-02-10,A,
20:25:00,,GoAir,Departed 9:39 PM,2020-02-10,D,Delhi (DEL)
20:25:00,,SpiceJet,Departed 10:01 PM,2020-02-10,D,Delhi (DEL)
20:25:00,,IndiGo,Departed 8:46 PM,2020-02-10,D,Kozhikode (CCJ)
20:30:00,,IndiGo,Departed 9:12 PM,2020-02-10,D,Kolkata (CCU)
20:30:00,,IndiGo,Departed 10:57 PM,2020-02-10,D,Nagpur (NAG)
20:35:00,Dubai (DXB),Emirates,Landed 7:58 PM,2020-02-10,A,
20:35:00,Andal (RDP),SpiceJet,Landed 8:41 PM,2020-02-10,A,
20:35:00,Cochin (COK),IndiGo,Landed 8:42 PM,2020-02-10,A,
20:40:00,Ahmedabad (AMD),Air India,Landed 8:55 PM,2020-02-10,A,
20:40:00,Hyderabad (HYD),SpiceJet,Landed 8:43 PM,2020-02-10,A,
20:40:00,,IndiGo,Departed 9:23 PM,2020-02-10,D,Muscat (MCT)
20:45:00,Sharjah (SHJ),Air Arabia,Landed 8:30 PM,2020-02-10,A,
20:45:00,Hyderabad (HYD),IndiGo,Landed 9:04 PM,2020-02-10,A,
20:45:00,Guwahati (GAU),IndiGo,Landed 8:19 PM,2020-02-10,A,
20:45:00,,SriLankan Airlines,Departed 9:20 PM,2020-02-10,D,Colombo (CMB)
20:50:00,Kolkata (CCU),SpiceJet,Landed 9:03 PM,2020-02-10,A,
20:50:00,Delhi (DEL),SpiceJet,Landed 9:06 PM,2020-02-10,A,
20:50:00,Mangalore (IXE),IndiGo,Landed 8:50 PM,2020-02-10,A,
20:50:00,,SpiceJet,Departed 9:31 PM,2020-02-10,D,Cochin (COK)
20:55:00,Cochin (COK),SpiceJet,Landed 9:46 PM,2020-02-10,A,
20:55:00,,Vistara,Departed 9:36 PM,2020-02-10,D,Delhi (DEL)
20:55:00,,IndiGo,Departed 10:18 PM,2020-02-10,D,Delhi (DEL)
20:55:00,,IndiGo,Departed 9:59 PM,2020-02-10,D,Ahmedabad (AMD)
21:00:00,,Air India (Celebrating India Livery),Departed 9:42 PM,2020-02-10,D,Delhi (DEL)
21:00:00,,Air India,Departed 9:38 PM,2020-02-10,D,Visakhapatnam (VTZ)
21:00:00,,Air India,Departed 10:26 PM,2020-02-10,D,Goa (GOI)
21:00:00,,Air India,Departed 9:56 PM,2020-02-10,D,Kolkata (CCU)
21:00:00,,GoAir,Departed 9:47 PM,2020-02-10,D,Bengaluru (BLR)
21:00:00,,Vistara,Departed 9:50 PM,2020-02-10,D,Chennai (MAA)
21:05:00,Bengaluru (BLR),Air India,Landed 9:12 PM,2020-02-10,A,
21:05:00,Bhavnagar (BHU),Alliance Air,Landed 9:26 PM,2020-02-10,A,
21:05:00,,Vistara,Departed 10:07 PM,2020-02-10,D,Bengaluru (BLR)
21:10:00,Delhi (DEL),IndiGo,Landed 8:52 PM,2020-02-10,A,
21:10:00,,Etihad,Departed 10:31 PM,2020-02-10,D,Abu Dhabi (AUH)
21:10:00,,SpiceJet,Departed 9:45 PM,2020-02-10,D,Riyadh (RUH)
21:10:00,,SpiceJet,Departed 9:51 PM,2020-02-10,D,Delhi (DEL)
21:10:00,,Saudia,Departed 9:54 PM,2020-02-10,D,Jeddah (JED)
21:15:00,Delhi (DEL),Air India,Landed 9:13 PM,2020-02-10,A,
21:15:00,Delhi (DEL),Vistara,Landed 9:21 PM,2020-02-10,A,
21:15:00,,GoAir,Departed 10:42 PM,2020-02-10,D,Delhi (DEL)
21:20:00,Vadodara (BDQ),IndiGo,Landed 9:50 PM,2020-02-10,A,
21:20:00,,SpiceJet,Departed 10:16 PM,2020-02-10,D,Goa (GOI)
21:20:00,,IndiGo,Departed 10:04 PM,2020-02-10,D,Cochin (COK)
21:25:00,Ahmedabad (AMD),GoAir,Landed 9:14 PM,2020-02-10,A,
21:25:00,Indore (IDR),IndiGo,Landed 9:16 PM,2020-02-10,A,
21:25:00,,Air Arabia,Departed 10:10 PM,2020-02-10,D,Sharjah (SHJ)
21:25:00,,IndiGo,Departed 10:11 PM,2020-02-10,D,Coimbatore (CJB)
21:30:00,Bengaluru (BLR),IndiGo,Landed 10:03 PM,2020-02-10,A,
21:30:00,,SpiceJet,Departed 10:21 PM,2020-02-10,D,Hyderabad (HYD)
21:30:00,,IndiGo,Departed 10:28 PM,2020-02-10,D,Hyderabad (HYD)
21:30:00,,IndiGo,Departed 11:14 PM,2020-02-10,D,Bangkok (BKK)
21:35:00,Aurangabad (IXU),Air India,Landed 9:35 PM,2020-02-10,A,
21:35:00,Chandigarh (IXC),Vistara,Landed 9:43 PM,2020-02-10,A,
21:35:00,,Gulf Air,Departed 10:13 PM,2020-02-10,D,Bahrain (BAH)
21:35:00,,IndiGo,Departed 10:24 PM,2020-02-10,D,Chennai (MAA)
21:40:00,New York (EWR),United Airlines,Landed 10:00 PM,2020-02-10,A,
21:40:00,,SpiceJet,Departed 11:05 PM,2020-02-10,D,Bengaluru (BLR)
21:45:00,Ranchi (IXR),GoAir,Landed 10:03 PM,2020-02-10,A,
21:45:00,Delhi (DEL),IndiGo,Landed 9:21 PM,2020-02-10,A,
21:50:00,Bengaluru (BLR),Vistara,Landed 9:55 PM,2020-02-10,A,
21:50:00,,SpiceJet,Departed 10:34 PM,2020-02-10,D,Delhi (DEL)
21:50:00,,IndiGo,Departed 10:35 PM,2020-02-10,D,Bengaluru (BLR)
21:55:00,Delhi (DEL),Vistara,Landed 10:16 PM,2020-02-10,A,
21:55:00,,Vistara,Departed 10:40 PM,2020-02-10,D,Delhi (DEL)
22:00:00,Abu Dhabi (AUH),GoAir,Landed 9:35 PM,2020-02-10,A,
22:00:00,Bangkok (BKK),Thai Airways,Landed 10:12 PM,2020-02-10,A,
22:00:00,,Air India,Departed 10:37 PM,2020-02-10,D,Muscat (MCT)
22:00:00,,Emirates,Departed 10:45 PM,2020-02-10,D,Dubai (DXB)
22:05:00,Delhi (DEL),GoAir,Landed 10:06 PM,2020-02-10,A,
22:05:00,Varanasi (VNS),Corendon Airlines,Landed 10:20 PM,2020-02-10,A,
22:05:00,Delhi (DEL),SpiceJet,Landed 10:20 PM,2020-02-10,A,
22:10:00,Toronto (YYZ),Air Canada,Landed 12:08 AM,2020-02-10,A,
22:10:00,Cochin (COK),Air India,Landed 10:41 PM,2020-02-10,A,
22:10:00,Delhi (DEL),Air India,Canceled,2020-02-10,A,
22:10:00,Cochin (COK),GoAir,Landed 11:07 PM,2020-02-10,A,
22:10:00,Singapore (SIN),Singapore Airlines,Landed 10:12 PM,2020-02-10,A,
22:10:00,,GoAir,Departed 10:49 PM,2020-02-10,D,Goa (GOI)
22:10:00,,IndiGo,Departed 11:00 PM,2020-02-10,D,Kolkata (CCU)
22:15:00,Dehradun (DED),SpiceJet,Landed 10:35 PM,2020-02-10,A,
22:15:00,Dubai (DXB),IndiGo,Landed 10:25 PM,2020-02-10,A,
22:15:00,,Air India,Departed 11:03 PM,2020-02-10,D,Kuwait City (KWI)
22:20:00,Singapore (SIN),Air India,Landed 10:49 PM,2020-02-10,A,
22:20:00,Kuala Lumpur (KUL),Malindo Air,Landed 9:56 PM,2020-02-10,A,
22:20:00,Nagpur (NAG),IndiGo,Landed 10:25 PM,2020-02-10,A,
22:25:00,Bhubaneswar (BBI),GoAir,Landed 10:59 PM,2020-02-10,A,
22:25:00,Chandigarh (IXC),GoAir,Landed 11:13 PM,2020-02-10,A,
22:25:00,Kuala Lumpur (KUL),Malaysia Airlines,Landed 10:38 PM,2020-02-10,A,
22:25:00,Kolkata (CCU),IndiGo,Landed 11:13 PM,2020-02-10,A,
22:25:00,,Air India,Departed 10:47 PM,2020-02-10,D,Hyderabad (HYD)
22:25:00,,IndiGo,Departed 10:55 PM,2020-02-10,D,Delhi (DEL)
22:30:00,Hyderabad (HYD),AirAsia,Landed 10:30 PM,2020-02-10,A,
22:30:00,Zurich (ZRH),Swiss,Landed 10:57 PM,2020-02-10,A,
22:35:00,New York (JFK),Delta Air Lines,Landed 9:37 PM,2020-02-10,A,
22:35:00,Dubai (DXB),Air India Express (India Gate / Gateway Livery),Landed 10:34 PM,2020-02-10,A,
22:35:00,Patna (PAT),SpiceJet,Landed 10:27 PM,2020-02-10,A,
22:35:00,Chennai (MAA),Vistara,Landed 10:57 PM,2020-02-10,A,
22:40:00,,Vistara,Departed 11:29 PM,2020-02-10,D,Delhi (DEL)
22:45:00,Bengaluru (BLR),SpiceJet,Landed 10:49 PM,2020-02-10,A,
22:45:00,,SpiceJet,Departed 11:37 PM,2020-02-10,D,Ahmedabad (AMD)
22:45:00,,Corendon Airlines,Departed 11:43 PM,2020-02-10,D,Hyderabad (HYD)
22:50:00,Delhi (DEL),Vistara,Landed 11:05 PM,2020-02-10,A,
22:50:00,,GoAir,Departed 11:17 PM,2020-02-10,D,Bengaluru (BLR)
22:50:00,,GoAir,Departed 12:13 AM,2020-02-10,D,Ahmedabad (AMD)
22:55:00,Thiruvananthapuram (TRV),Air india (Star Alliance Livery),Landed 11:18 PM,2020-02-10,A,
22:55:00,Dehradun (DED),Air India,Landed 11:10 PM,2020-02-10,A,
22:55:00,Delhi (DEL),SpiceJet,Landed 11:21 PM,2020-02-10,A,
22:55:00,Hyderabad (HYD),Vistara,Landed 11:13 PM,2020-02-10,A,
22:55:00,,SpiceJet,Departed 11:45 PM,2020-02-10,D,Chennai (MAA)
23:00:00,Bangkok (BKK),GoAir,Landed 11:25 PM,2020-02-10,A,
23:00:00,Bengaluru (BLR),AirAsia,Landed 11:04 PM,2020-02-10,A,
23:00:00,Delhi (DEL),IndiGo,Landed 10:44 PM,2020-02-10,A,
23:00:00,,Air India,Departed 12:36 AM,2020-02-10,D,Colombo (CMB)
23:00:00,,Air India,Departed 12:11 AM,2020-02-10,D,Abu Dhabi (AUH)
23:05:00,Chennai (MAA),SpiceJet,Landed 11:35 PM,2020-02-10,A,
23:05:00,,GoAir,Departed 11:24 PM,2020-02-10,D,Delhi (DEL)
23:05:00,,AirAsia,Departed 11:34 PM,2020-02-10,D,Goa (GOI)
23:05:00,,SpiceJet,Departed 11:22 PM,2020-02-10,D,Dubai (DXB)
23:10:00,Delhi (DEL),Air India,Landed 11:28 PM,2020-02-10,A,
23:10:00,Delhi (DEL),AirAsia,Landed 11:44 PM,2020-02-10,A,
23:10:00,Hyderabad (HYD),IndiGo,Landed 11:38 PM,2020-02-10,A,
23:10:00,,GoAir,Departed 11:19 PM,2020-02-10,D,Muscat (MCT)
23:10:00,,IndiGo,Departed 11:26 PM,2020-02-10,D,Bengaluru (BLR)
23:15:00,Bangkok (BKK),Bangkok Airways (Samui Livery),Landed 11:21 PM,2020-02-10,A,
23:15:00,,GoAir,Departed 12:08 AM,2020-02-10,D,Kolkata (CCU)
23:15:00,,Malindo Air,Departed 11:32 PM,2020-02-10,D,Kuala Lumpur (KUL)
23:20:00,,Thai Airways,Departed 11:54 PM,2020-02-10,D,Bangkok (BKK)
23:25:00,Bhopal (BHO),Air India,Landed 11:28 PM,2020-02-10,A,
23:25:00,Jaipur (JAI),SpiceJet,Landed 1:00 AM,2020-02-10,A,
23:25:00,Bengaluru (BLR),Vistara,Landed 11:32 PM,2020-02-10,A,
23:30:00,Hyderabad (HYD),Air India,Landed 11:52 PM,2020-02-10,A,
23:35:00,,AirAsia,Departed 12:02 AM,2020-02-10,D,Bengaluru (BLR)
23:35:00,,Malaysia Airlines,Departed 12:59 AM,2020-02-10,D,Kuala Lumpur (KUL)
23:35:00,,Singapore Airlines,Departed 12:45 AM,2020-02-10,D,Singapore (SIN)
23:40:00,Chandigarh (IXC),Air India,Landed 12:35 AM,2020-02-10,A,
23:40:00,Coimbatore (CJB),SpiceJet,Landed 12:39 AM,2020-02-10,A,
23:40:00,,Air India Express (India Gate / Gateway Livery),Departed 12:15 AM,2020-02-10,D,Sharjah (SHJ)
23:45:00,Kolkata (CCU),SpiceJet,Landed 12:03 AM,2020-02-10,A,
23:45:00,Chennai (MAA),SpiceJet,Landed 11:50 PM,2020-02-10,A,
23:45:00,Mangalore (IXE),SpiceJet,Landed 12:09 AM,2020-02-10,A,
23:50:00,Delhi (DEL),GoAir,Landed 11:40 PM,2020-02-10,A,
23:50:00,Delhi (DEL),SpiceJet,Landed 12:04 AM,2020-02-10,A,
23:50:00,Delhi (DEL),Vistara,Landed 12:02 AM,2020-02-10,A,
23:50:00,,Air India,Departed 12:20 AM,2020-02-10,D,Singapore (SIN)
23:50:00,,IndiGo,Departed 2:45 AM,2020-02-10,D,Hyderabad (HYD)
23:55:00,Nagpur (NAG),Air India,Landed 11:46 PM,2020-02-10,A,
23:55:00,Munich (MUC),Lufthansa,Canceled,2020-02-10,A,
23:55:00,Kolkata (CCU),Vistara,Landed 11:53 PM,2020-02-10,A,
23:55:00,Goa (GOI),Vistara,Landed 11:35 PM,2020-02-10,A,
23:55:00,Chennai (MAA),IndiGo,Landed 11:41 PM,2020-02-10,A,
23:55:00,,Air Canada Express,Departed 2:30 AM,2020-02-10,D,Toronto (YYZ)
23:55:00,,Vistara,Departed 12:03 AM,2020-02-10,D,Singapore (SIN)
23:59:00,Ahmedabad (AMD),SpiceJet,Landed 12:14 AM,2020-02-10,A,
06:25:00,Dubai (DXB),SpiceJet,Landed 5:52 AM,2020-02-11,A,
06:30:00,Ahmedabad (AMD),IndiGo,Landed 6:23 AM,2020-02-11,A,
06:30:00,,Gulf Air,Departed 6:19 AM,2020-02-11,D,Bahrain (BAH)
06:30:00,,Vistara,Departed 6:55 AM,2020-02-11,D,Delhi (DEL)
06:30:00,,IndiGo,Departed 6:48 AM,2020-02-11,D,Indore (IDR)
06:35:00,,Kenya Airways,Departed 7:08 AM,2020-02-11,D,Nairobi (NBO)
06:35:00,,SpiceJet,Departed 6:54 AM,2020-02-11,D,Dehradun (DED)
06:40:00,Goa (GOI),SpiceJet,Landed 6:11 AM,2020-02-11,A,
06:40:00,Ahmedabad (AMD),SpiceJet,Landed 6:03 AM,2020-02-11,A,
06:40:00,Muscat (MCT),Oman Air,Landed 6:18 AM,2020-02-11,A,
06:40:00,Bengaluru (BLR),IndiGo,Landed 6:38 AM,2020-02-11,A,
06:45:00,Nagpur (NAG),IndiGo,Landed 6:27 AM,2020-02-11,A,
06:45:00,,IndiGo,Departed 7:00 AM,2020-02-11,D,Delhi (DEL)
06:50:00,Chennai (MAA),GoAir,Landed 6:59 AM,2020-02-11,A,
06:50:00,,SpiceJet,Departed 7:18 AM,2020-02-11,D,Patna (PAT)
06:50:00,,Thai Lion Air,Departed 7:03 AM,2020-02-11,D,Bangkok (DMK)
06:50:00,,Turkish Airlines,Departed 7:19 AM,2020-02-11,D,Istanbul (IST)
06:55:00,Jeddah (JED),SpiceJet,Landed 7:30 AM,2020-02-11,A,
06:55:00,Sharjah (SHJ),Air India Express (India Gate / Gateway Livery),Landed 6:31 AM,2020-02-11,A,
06:55:00,,Lufthansa Cargo,Unknown,2020-02-11,D,Hyderabad (HYD)
06:55:00,,Vistara,Departed 7:06 AM,2020-02-11,D,Kolkata (CCU)
07:00:00,Riyadh (RUH),SpiceJet,Landed 6:51 AM,2020-02-11,A,
07:00:00,,Air India,Departed 12:28 PM,2020-02-11,D,London (LHR)
07:00:00,,Air India,Departed 8:55 AM,2020-02-11,D,Delhi (DEL)
07:00:00,,Vistara,Departed 7:10 AM,2020-02-11,D,Bengaluru (BLR)
07:05:00,Hyderabad (HYD),Corendon Airlines,Landed 6:41 AM,2020-02-11,A,
07:05:00,Delhi (DEL),IndiGo,Landed 6:39 AM,2020-02-11,A,
07:05:00,Jaipur (JAI),IndiGo,Landed 6:44 AM,2020-02-11,A,
07:05:00,,Air India,Departed 7:22 AM,2020-02-11,D,Indore (IDR)
07:10:00,Bengaluru (BLR),AirAsia,Landed 7:11 AM,2020-02-11,A,
07:10:00,Bengaluru (BLR),SpiceJet,Landed 6:59 AM,2020-02-11,A,
07:10:00,,IndiGo,Departed 7:23 AM,2020-02-11,D,Guwahati (GAU)
07:10:00,,Alliance Air,Departed 7:29 AM,2020-02-11,D,Bhuj (BHJ)
07:15:00,Addis Ababa (ADD),Ethiopian Airlines,Landed 6:49 AM,2020-02-11,A,
07:15:00,Hyderabad (HYD),Air India,Landed 7:06 AM,2020-02-11,A,
07:15:00,Chennai (MAA),IndiGo,Landed 7:10 AM,2020-02-11,A,
07:15:00,,Kuwait Airways,Departed 7:13 AM,2020-02-11,D,Kuwait City (KWI)
07:20:00,Bengaluru (BLR),GoAir,Landed 7:21 AM,2020-02-11,A,
07:20:00,Bengaluru (BLR),IndiGo,Landed 7:10 AM,2020-02-11,A,
07:20:00,,SpiceJet,Departed 7:38 AM,2020-02-11,D,Delhi (DEL)
07:25:00,Abu Dhabi (AUH),Etihad,Landed 7:17 AM,2020-02-11,A,
07:25:00,,SpiceJet,Departed 7:36 AM,2020-02-11,D,Chennai (MAA)
07:25:00,,IndiGo,Departed 7:37 AM,2020-02-11,D,Ahmedabad (AMD)
07:25:00,,IndiGo,Departed 7:41 AM,2020-02-11,D,Bhopal (BHO)
07:30:00,Kuwait City (KWI),Air India,Landed 7:43 AM,2020-02-11,A,
07:30:00,,Vistara,Departed 8:08 AM,2020-02-11,D,Delhi (DEL)
07:35:00,,GoAir,Departed 7:49 AM,2020-02-11,D,Ahmedabad (AMD)
07:35:00,,IndiGo,Departed 7:45 AM,2020-02-11,D,Bengaluru (BLR)
07:40:00,Chennai (MAA),SpiceJet,Landed 7:29 AM,2020-02-11,A,
07:40:00,Cochin (COK),SpiceJet,Landed 7:35 AM,2020-02-11,A,
07:45:00,Delhi (DEL),IndiGo,Landed 7:25 AM,2020-02-11,A,
07:45:00,,Uzbekistan Airways,Departed 10:09 AM,2020-02-11,D,Tashkent (TAS)
07:45:00,,Air India Express (India Gate / Gateway Livery),Departed 8:28 AM,2020-02-11,D,Vijayawada (VGA)
07:45:00,,Corendon Airlines,Departed 7:59 AM,2020-02-11,D,Varanasi (VNS)
07:45:00,,IndiGo,Departed 7:50 AM,2020-02-11,D,Delhi (DEL)
07:45:00,,IndiGo,Departed 7:57 AM,2020-02-11,D,Kolkata (CCU)
07:50:00,Bengaluru (BLR),IndiGo,Landed 7:50 AM,2020-02-11,A,
07:50:00,,AirAsia,Departed 8:02 AM,2020-02-11,D,Bengaluru (BLR)
07:50:00,,SpiceJet,Departed 8:31 AM,2020-02-11,D,Siliguri (IXB)
07:55:00,Goa (GOI),GoAir,Landed 7:42 AM,2020-02-11,A,
07:55:00,Delhi (DEL),AirAsia,Landed 8:17 AM,2020-02-11,A,
07:55:00,Vadodara (BDQ),IndiGo,Landed 8:07 AM,2020-02-11,A,
07:55:00,,Air India,Departed 8:33 AM,2020-02-11,D,Lucknow (LKO)
08:00:00,Delhi (DEL),Vistara,Landed 8:00 AM,2020-02-11,A,
08:00:00,,Air India,Unknown,2020-02-11,D,Delhi (DEL)
08:00:00,,GoAir,Departed 8:40 AM,2020-02-11,D,Delhi (DEL)
08:10:00,Chennai (MAA),Air India,Landed 8:06 AM,2020-02-11,A,
08:15:00,Bengaluru (BLR),Vistara,Landed 8:12 AM,2020-02-11,A,
08:15:00,Hyderabad (HYD),IndiGo,Landed 8:15 AM,2020-02-11,A,
08:15:00,,Air India,Departed 8:24 AM,2020-02-11,D,Delhi (DEL)
08:15:00,,IndiGo,Departed 8:22 AM,2020-02-11,D,Bengaluru (BLR)
08:20:00,Riyadh (RUH),Saudia,Landed 8:00 AM,2020-02-11,A,
08:20:00,,SpiceJet,Departed 8:47 AM,2020-02-11,D,Bengaluru (BLR)
08:25:00,Bangkok (BKK),Air India,Landed 9:51 AM,2020-02-11,A,
08:25:00,Dubai (DXB),Emirates (Expo 2020 - Mobility Livery),Landed 8:11 AM,2020-02-11,A,
08:25:00,,Etihad,Departed 8:50 AM,2020-02-11,D,Abu Dhabi (AUH)
08:25:00,,SpiceJet,Estimated dep. 8:40 AM,2020-02-11,D,Kolkata (CCU)
08:25:00,,IndiGo,Departed 8:44 AM,2020-02-11,D,Delhi (DEL)
08:30:00,Kolkata (CCU),IndiGo,Landed 8:23 AM,2020-02-11,A,
08:30:00,,IndiGo,Departed 8:52 AM,2020-02-11,D,Dubai (DXB)
08:30:00,,IndiGo,Departed 8:58 AM,2020-02-11,D,Nagpur (NAG)
08:35:00,Bengaluru (BLR),Air India,Landed 8:31 AM,2020-02-11,A,
08:35:00,Chennai (MAA),SpiceJet,Landed 8:21 AM,2020-02-11,A,
08:35:00,Delhi (DEL),SpiceJet,Landed 7:56 AM,2020-02-11,A,
08:35:00,,GoAir,Departed 8:41 AM,2020-02-11,D,Chandigarh (IXC)
08:35:00,,IndiGo,Departed 8:37 AM,2020-02-11,D,Siliguri (IXB)
08:40:00,Hyderabad (HYD),SpiceJet,Landed 8:35 AM,2020-02-11,A,
08:40:00,Chennai (MAA),IndiGo,Landed 8:47 AM,2020-02-11,A,
08:40:00,Indore (IDR),IndiGo,Landed 8:36 AM,2020-02-11,A,
08:40:00,Delhi (DEL),IndiGo,Landed 8:26 AM,2020-02-11,A,
08:40:00,,AirAsia,Departed 9:16 AM,2020-02-11,D,Delhi (DEL)
08:45:00,Dubai (DXB),Air India,Landed 7:53 AM,2020-02-11,A,
08:45:00,Delhi (DEL),Vistara (Retro Livery),Landed 8:52 AM,2020-02-11,A,
08:45:00,,Air India,Departed 10:07 AM,2020-02-11,D,Kozhikode (CCJ)
08:45:00,,Vistara,Departed 9:04 AM,2020-02-11,D,Delhi (DEL)
08:50:00,Ahmedabad (AMD),Air India,Landed 9:16 AM,2020-02-11,A,
08:50:00,Surat (STV),SpiceJet,Unknown,2020-02-11,A,
08:50:00,Kolkata (CCU),SpiceJet,Landed 9:19 AM,2020-02-11,A,
08:50:00,Bengaluru (BLR),IndiGo,Landed 8:50 AM,2020-02-11,A,
08:50:00,Dubai (DXB),IndiGo,Landed 8:46 AM,2020-02-11,A,
08:50:00,,IndiGo,Departed 9:18 AM,2020-02-11,D,Patna (PAT)
08:55:00,Rajkot (RAJ),Air India,Landed 8:31 AM,2020-02-11,A,
08:55:00,Ahmedabad (AMD),IndiGo,Landed 8:58 AM,2020-02-11,A,
08:55:00,,SpiceJet,Departed 9:56 AM,2020-02-11,D,Dhaka (DAC)
08:55:00,,SpiceJet,Departed 9:11 AM,2020-02-11,D,Mangalore (IXE)
08:55:00,,IndiGo,Departed 9:08 AM,2020-02-11,D,Hyderabad (HYD)
09:00:00,Chennai (MAA),Vistara,Landed 9:08 AM,2020-02-11,A,
09:00:00,,Air India,Departed 9:53 AM,2020-02-11,D,Chennai (MAA)
09:00:00,,Air India,Departed 9:35 AM,2020-02-11,D,Delhi (DEL)
09:05:00,Kozhikode (CCJ),Air India,Landed 9:09 AM,2020-02-11,A,
09:05:00,Delhi (DEL),Air India,Landed 9:03 AM,2020-02-11,A,
09:05:00,,Vistara,Departed 9:25 AM,2020-02-11,D,Bengaluru (BLR)
09:10:00,Goa (GOI),Air India,Landed 8:56 AM,2020-02-11,A,
09:10:00,Delhi (DEL),GoAir,Landed 9:21 AM,2020-02-11,A,
09:15:00,Aurangabad (IXU),IndiGo,Landed 9:16 AM,2020-02-11,A,
09:15:00,Chennai (MAA),IndiGo,Landed 8:58 AM,2020-02-11,A,
09:15:00,,Air India,Departed 10:20 AM,2020-02-11,D,Bengaluru (BLR)
09:15:00,,SpiceJet,Departed 9:50 AM,2020-02-11,D,Jaisalmer (JSA)
09:15:00,,SpiceJet,Departed 9:30 AM,2020-02-11,D,Jodhpur (JDH)
